time (ps)	KF /4M	time (ps)	KF /3M	time (ps)	KF /2M	time (ps)	KF /1M
10.047268	-6.38489306836363E-5	5.13300000000001	-9.31544855999999E-5	10.175	1.19398720414286E-4	5.037	8.24125714285704E-5
10.071942	5.37030809544935E-5	5.15800000000001	-1.12612341599999E-4	10.2	6.00031057214286E-5	5.062	-1.290328E-4
10.096616	1.7928569397787E-4	5.18299999999999	-1.244965788E-4	10.225	-3.99197220714286E-5	5.08699999999998	-1.01282628571429E-4
10.121291	1.90312885064416E-4	5.20800000000001	-2.47347738E-4	10.25	-9.59166676547619E-5	5.112	1.911936E-4
10.145965	1.34982736535065E-4	5.23300000000001	-5.15003147999987E-5	10.275	-1.00740495952381E-4	5.137	3.49931771428571E-4
10.170639	9.33966872914285E-5	5.25800000000001	-7.29654947999995E-5	10.3	-7.79270162261905E-5	5.162	8.33931428571424E-5
10.195314	7.70943208238961E-5	5.28300000000001	5.66021411999999E-5	10.325	-4.322997525E-5	5.187	1.13868114285713E-4
10.219988	1.20812918558961E-4	5.30800000000002	5.72424336000009E-5	10.35	5.21121642380951E-6	5.21200000000001	-2.80306742857143E-4
10.244662	1.78871401369091E-4	5.33299999999999	-5.42211912E-5	10.375	1.73793150928571E-5	5.23699999999998	-1.17173828571428E-4
10.269337	1.44677905504021E-4	5.35800000000001	4.58900640000045E-6	10.4	-2.36819547380952E-6	5.262	6.42274285714234E-6
10.294011	6.70182732765818E-5	5.38299999999999	7.14065220000004E-5	10.425	8.67811313809524E-6	5.28699999999998	7.40301714285702E-5
10.318685	-2.1420667900239E-5	5.40800000000001	-2.32116984000004E-5	10.45	-3.77582059642857E-5	5.312	1.21684457142856E-4
10.34336	4.62032193818192E-7	5.43300000000002	1.40864327999997E-5	10.475	-6.67582145738095E-5	5.33700000000001	-1.06816914285714E-4
10.368034	2.78356436290909E-5	5.45799999999999	1.10454102E-4	10.5	-1.17341514845238E-4	5.36199999999998	1.11364685714285E-4
10.392708	8.67442925859739E-6	5.483	7.21904039999996E-5	10.525	-1.5591038872619E-4	5.38699999999999	1.21888E-4
10.417383	-6.81444556429091E-5	5.50800000000002	1.50534648000003E-5	10.55	-1.84991397380952E-4	5.41200000000001	1.39065828571427E-4
10.442057	-8.39766185601039E-5	5.533	9.89859816000008E-5	10.575	-1.36547201607143E-4	5.43699999999999	-1.38201142857144E-5
10.466731	-1.38144770005091E-4	5.55800000000002	-2.13127992E-4	10.6	-7.02961877619048E-5	5.46200000000001	2.58419200000001E-4
10.491406	-1.06691080208727E-4	5.58299999999999	-9.28819583999997E-5	10.625	1.22387846428571E-6	5.48699999999998	2.27947199999999E-4
10.51608	-2.55746857171948E-5	5.608	-2.54197547999998E-5	10.65	3.49384456666666E-5	5.51199999999999	-5.92710857142863E-5
10.540754	7.56272399011948E-5	5.63300000000001	1.88834975999999E-5	10.675	9.08928825357143E-5	5.537	-1.12441828571429E-4
10.565429	7.16197473737143E-5	5.658	-2.79794591999996E-5	10.7	4.62691852857143E-5	5.56199999999999	-9.1304571428573E-5
10.590103	6.65620496920519E-5	5.683	6.69977352000004E-5	10.725	-1.31504717142857E-5	5.58699999999999	-1.40177142857148E-5
10.614777	1.17731424691699E-4	5.70800000000002	1.65142692000003E-5	10.75	-3.29666537619048E-5	5.61200000000001	2.47921142857137E-5
10.639452	1.01781712806732E-4	5.733	-1.59706800000005E-5	10.775	-1.22318941904762E-5	5.63699999999999	-8.08228571428668E-6
10.664126	2.62193487862441E-5	5.75800000000001	2.77596791999996E-5	10.8	-4.43764566666667E-5	5.662	3.14228571428509E-6
10.6888	6.60861293367272E-5	5.783	-1.31933933999999E-4	10.825	-3.17389715238095E-5	5.68699999999999	-5.9213142857143E-5
10.713474	5.42575817594805E-5	5.808	-2.02471592400001E-4	10.85	-9.41240850000002E-6	5.71199999999999	-1.18426285714296E-5
10.738149	3.15660217140779E-5	5.83300000000001	-7.74680543999997E-5	10.875	2.79967440238095E-5	5.737	1.18182628571428E-4
10.762823	8.16246524593246E-5	5.858	-9.07369056000002E-5	10.9	8.7390482142857E-6	5.76199999999999	-7.6068571428572E-5
10.787497	1.67613711438795E-4	5.88300000000001	1.154372472E-4	10.925	2.81815547619036E-7	5.787	-1.37369142857144E-5
10.812172	1.17299604219242E-4	5.90800000000001	8.52892920000006E-5	10.95	-1.67297331666667E-5	5.812	-2.01462857143001E-6
10.836846	1.24521036046379E-4	5.933	-7.21610999999997E-5	10.975	-3.97121866428572E-5	5.83699999999999	1.17359542857141E-4
10.86152	1.54257288638338E-4	5.95800000000001	-1.38739788E-4	11	-9.34630041190476E-5	5.862	3.07774628571429E-4
10.886195	1.9537989033974E-4	5.983	6.41025000000133E-6	11.025	-1.21035183761905E-4	5.88699999999999	-1.39220342857144E-4
10.910869	1.27383500337662E-4	6.00800000000001	9.60599771999994E-5	11.05	-1.24118096142857E-4	5.912	-3.16323428571424E-5
10.935543	7.36897446981818E-5	6.03300000000001	-2.61552852000002E-5	11.075	-9.0681515047619E-5	5.937	-1.70788800000001E-4
10.960218	6.04894801153247E-5	6.058	-1.19230649999999E-4	11.1	-1.04526215619048E-4	5.96199999999999	2.10744114285714E-4
10.984892	4.0423574068052E-5	6.08300000000001	7.04600028000004E-5	11.125	-6.69520431904762E-5	5.987	2.33034285714281E-5
11.009566	3.76976762964156E-5	6.10800000000001	-1.88424720000076E-6	11.15	-3.11917720714286E-5	6.012	-3.98498285714288E-5
11.034241	7.44665392684675E-5	6.13300000000001	-9.76790231999999E-5	11.175	-5.99371902380953E-6	6.037	1.51990057142856E-4
11.058915	7.36670542743896E-5	6.15800000000001	1.220379732E-4	11.2	4.79405535714285E-6	6.062	-1.08699314285715E-4
11.083589	7.50656589350649E-6	6.183	-3.56585724000002E-5	11.225	5.40063642380952E-5	6.08699999999999	-1.53801142857155E-5
11.108264	-6.04351744488312E-6	6.20800000000001	-1.693522116E-4	11.25	4.48948743571428E-5	6.112	-2.81547314285715E-4
11.132938	1.84138499233247E-5	6.23300000000001	-4.59032508000001E-5	11.275	4.36535969047619E-6	6.137	2.57429714285703E-5
11.157612	3.25936530137143E-5	6.25800000000001	1.01186712E-4	11.3	-3.0229079047619E-5	6.162	1.84837714285714E-4
11.182287	2.54846673716883E-5	6.28300000000001	1.687207104E-4	11.325	-5.25553741428571E-5	6.187	-4.89141714285724E-5
11.206961	-3.65101253005091E-5	6.30800000000002	1.999690308E-4	11.35	-6.39161704761904E-6	6.21200000000001	6.49153142857143E-5
11.231635	5.0993500524187E-5	6.33300000000001	2.938399992E-4	11.375	9.17769966666667E-6	6.237	1.14110285714286E-4
11.25631	9.46799966649974E-5	6.35800000000001	3.170853972E-4	11.4	3.94916430595238E-5	6.262	2.39008342857143E-4
11.280984	1.4423662293148E-4	6.38299999999999	2.24695746E-4	11.425	5.92448343666667E-5	6.28699999999998	2.48915085714285E-4
11.305658	1.70766828530026E-4	6.40800000000001	2.926824912E-4	11.45	4.89651449571429E-5	6.312	1.89814857142843E-5
11.330333	2.50018316111314E-4	6.43300000000002	2.617887492E-4	11.475	-5.91807961904763E-7	6.33700000000001	2.70717942857143E-4
11.355007	1.60798515747709E-4	6.45799999999999	2.871542916E-4	11.5	-1.40279902714286E-5	6.36199999999998	2.32891657142858E-4
11.379681	1.70803897328977E-4	6.48300000000001	3.66138827999994E-5	11.525	-3.18327428047619E-5	6.387	1.56732457142857E-4
11.404356	2.13358492285558E-4	6.50800000000002	4.43032523999997E-5	11.55	-4.92888294642857E-5	6.41200000000001	1.35097485714285E-4
11.42903	2.22048475352104E-4	6.533	-1.902298464E-4	11.575	-5.96971998333333E-5	6.43699999999999	-3.01302857142859E-5
11.453704	1.34750204323636E-4	6.55800000000002	-4.61025179999994E-5	11.6	-7.88715228190476E-5	6.46200000000001	9.04294857142853E-5
11.478378	1.12288644230649E-4	6.58299999999999	-8.89713396000006E-5	11.625	-2.15034469571429E-5	6.48699999999998	-8.66973714285715E-5
11.503053	1.42697714918649E-4	6.608	-1.804598928E-4	11.65	3.47422964428571E-5	6.51199999999999	-8.03266285714288E-5
11.527727	1.30514718979325E-4	6.63300000000002	-4.33318248000001E-5	11.675	8.30667312619048E-5	6.53700000000001	-8.68949714285719E-5
11.552401	1.19381838656416E-4	6.658	5.82710039999996E-5	11.7	6.58928885476191E-5	6.56199999999999	-1.87125714285724E-5
11.577076	1.55422144349922E-4	6.683	3.55941035999998E-5	11.725	5.54734824285714E-5	6.58699999999999	9.05334857142846E-5
11.60175	1.51585154491013E-4	6.70799999999999	-4.43970251999999E-5	11.75	-1.95815387428571E-5	6.61199999999998	-1.01088E-4
11.626424	6.08976795490909E-5	6.733	7.28702568000001E-5	11.775	-8.19903662285714E-5	6.63699999999999	-1.35694742857144E-4
11.651099	3.23058446992208E-5	6.75800000000001	-1.51985196000002E-5	11.8	-1.08511956195238E-4	6.662	-1.84821371428573E-4
11.675773	6.33293207781818E-5	6.783	-1.27736135999994E-5	11.825	-7.72927477142857E-5	6.68699999999999	1.64262057142856E-4
11.700447	3.5336851542857E-6	6.808	-1.69758072000001E-5	11.85	-4.9837772547619E-5	6.71199999999999	-5.52002285714288E-5
11.725122	-8.56621630285714E-5	6.83300000000001	-1.5945039E-4	11.875	-1.34101133571429E-5	6.737	2.53993257142856E-4
11.749796	-1.94301854992208E-5	6.858	-1.00426273199999E-4	11.9	-1.22744518809524E-5	6.76199999999999	-6.21682285714287E-5
11.77447	2.72430413423377E-5	6.88300000000001	-5.52028752000006E-5	11.925	3.02030666666665E-7	6.787	-1.02217142857141E-5
11.799145	-3.33660318857143E-5	6.90800000000001	-6.84336312000008E-5	11.95	-5.15361340476191E-6	6.812	-8.48833142857156E-5
11.823819	-2.01202767241559E-5	6.933	4.98314520000002E-5	11.975	-5.44383583333333E-5	6.83699999999999	1.02860457142856E-4
11.848493	3.08693902192208E-5	6.95800000000001	2.58842232000006E-5	12	-3.14484583809524E-5	6.862	-9.06597714285722E-5
11.873168	-6.69426383625974E-5	6.983	8.53479000000015E-6	12.025	-2.29005980238095E-5	6.88699999999999	1.48452571428571E-4
11.897842	-8.74785761080519E-5	7.00800000000001	7.98446088000006E-5	12.05	-3.88344788333333E-5	6.912	-8.06549714285728E-5
11.922516	-1.03608565521039E-4	7.03300000000001	6.53713631999999E-5	12.075	-3.9996984447619E-5	6.937	-1.04208000000007E-5
11.947191	-1.14337143758961E-4	7.058	2.048774508E-4	12.1	-3.35182787238095E-5	6.96199999999999	-1.29555771428572E-4
11.971865	-1.29998933643117E-4	7.08300000000001	5.21186291999998E-5	12.125	-5.56801854714286E-5	6.987	-7.18342857142844E-6
11.996539	-6.8414420932987E-5	7.108	5.70739356000006E-5	12.15	-1.47175961428572E-5	7.01199999999999	1.65622971428571E-4
12.021214	-4.74938133734026E-5	7.13300000000001	1.88776367999992E-5	12.175	5.20915161904761E-6	7.037	8.42533714285705E-5
12.045888	3.00954147883636E-5	7.15800000000001	2.88629748000009E-5	12.2	3.70080599166667E-5	7.062	2.10109714285701E-5
12.070562	2.3259599865974E-6	7.183	1.616086296E-4	12.225	3.67749502738095E-5	7.08699999999999	-1.14575314285716E-4
12.095237	-1.46422874836364E-5	7.20800000000001	5.07838320000085E-6	12.25	-3.17502200714286E-6	7.112	5.69236571428562E-5
12.119911	8.06070434181819E-6	7.23300000000001	7.05904056000004E-5	12.275	-4.53213618785714E-5	7.137	9.68670857142847E-5
12.144585	2.58590134877922E-5	7.25800000000001	-3.30666335999996E-5	12.3	-4.83892058047619E-5	7.162	7.9010285714283E-6
12.169259	1.40847261821299E-5	7.28300000000001	-1.024335972E-4	12.325	-9.7160135547619E-6	7.187	-1.06674285714284E-5
12.193934	1.37617578925091E-4	7.30799999999999	4.63735800000004E-5	12.35	3.52794384904762E-5	7.21199999999998	-1.07641485714286E-4
12.218608	2.17332598286026E-4	7.33300000000001	6.37698996000003E-5	12.375	1.24140639385714E-4	7.237	1.44221257142856E-4
12.243282	2.20822207134545E-4	7.35800000000001	-5.87823587999999E-5	12.4	2.82790397214286E-4	7.262	-4.40410285714289E-5
12.267957	2.17220018205195E-4	7.38299999999999	-2.35179251999994E-5	12.425	3.63460333238095E-4	7.28699999999998	-7.68812571428578E-5
12.292631	2.00515964996571E-4	7.40800000000001	1.293727644E-4	12.45	3.85432207154762E-4	7.312	1.01867999999999E-4
12.317305	1.3015348690348E-4	7.43300000000002	2.62695707999998E-5	12.475	3.9090546E-4	7.33700000000001	3.1873028571429E-5
12.34198	9.63350661441039E-5	7.45799999999999	-1.6849800000027E-7	12.5	3.34945737238095E-4	7.36199999999998	-2.98569142857153E-5
12.366654	1.34858612316966E-4	7.48300000000001	-1.23809400000027E-6	12.525	2.54702379904762E-4	7.387	-5.49699428571432E-5
12.391328	1.81760790578431E-4	7.50799999999999	4.26680892E-5	12.55	1.92186135166667E-4	7.41199999999998	-8.45802285714296E-5
12.416003	1.58108053097642E-4	7.533	1.47076775999993E-5	12.575	1.2393049297619E-4	7.43699999999999	4.73497142857011E-6
12.440677	1.33757547586286E-4	7.55800000000002	9.70958736000006E-5	12.6	7.94206739857143E-5	7.46200000000001	8.25537142857137E-5
12.465351	8.98792157925195E-5	7.58299999999999	-1.1164824E-4	12.625	3.83955854333333E-5	7.48699999999998	5.65403428571426E-5
12.490026	3.60697842292987E-5	7.608	6.655671E-5	12.65	5.88959904761775E-8	7.51199999999999	7.66821714285712E-5
12.5147	1.54184315326753E-5	7.63300000000002	-2.96116919999944E-6	12.675	1.12242486452381E-5	7.53700000000001	-1.32436571428579E-5
12.539374	-6.49752647376625E-7	7.658	-2.66768964000002E-5	12.7	-1.24933718119048E-5	7.56199999999999	1.40654057142856E-4
12.564049	-3.89327000490389E-5	7.683	-7.24306967999989E-5	12.725	-8.52216846642857E-5	7.58699999999999	-1.36330628571429E-4
12.588723	-1.00980662452364E-4	7.70799999999999	2.43105984000002E-5	12.75	-1.41297358269048E-4	7.61199999999998	-5.56028571428568E-5
12.613397	-1.4664896491948E-4	7.733	-2.30417351999997E-5	12.775	-1.80324376964286E-4	7.63699999999999	-1.04219885714286E-4
12.638072	-1.26370072828987E-4	7.75800000000001	7.63046855999995E-5	12.8	-2.15821809369048E-4	7.662	5.28750857142856E-5
12.662746	-6.57467802716883E-5	7.783	-1.648921428E-4	12.825	-1.973411605E-4	7.68699999999999	-5.76932571428583E-5
12.68742	-2.00137512134026E-5	7.808	7.94709828000003E-5	12.85	-8.41174418333333E-5	7.71199999999999	2.94912799999999E-4
12.712095	1.01503970758753E-4	7.83300000000001	5.42739384000015E-5	12.875	6.47835558333333E-5	7.737	1.13640799999999E-4
12.736769	1.90093172548675E-4	7.858	-1.193156316E-4	12.9	1.31337524214286E-4	7.76199999999999	9.54630857142853E-5
12.761443	2.76051174809766E-4	7.88300000000001	1.40703156000006E-5	12.925	1.5418788052381E-4	7.787	1.37239885714285E-4
12.786118	3.19709623455584E-4	7.908	1.11794759999997E-6	12.95	1.18294675190476E-4	7.81199999999999	3.06799999999995E-5
12.810792	2.79207844778182E-4	7.933	-1.330313688E-4	12.975	7.27378472857143E-5	7.83699999999999	5.71866285714271E-5
12.835466	1.30809746914286E-4	7.95800000000001	-2.09391731999994E-5	13	4.91530652380953E-6	7.862	-1.02561828571429E-4
12.860141	6.0007511707013E-5	7.983	-1.93391748000003E-5	13.025	-1.63411262142857E-5	7.88699999999999	4.51463999999997E-5
12.884815	-1.99006507605195E-5	8.008	-1.77889931999991E-5	13.05	-2.26983198095238E-5	7.912	-4.47675428571435E-5
12.909489	-3.3922077787013E-5	8.03300000000001	-5.82153263999997E-5	13.075	1.91755931190476E-5	7.937	1.57619428571415E-5
12.934163	-2.60789914385455E-5	8.058	1.477756764E-4	13.1	8.9015975452381E-5	7.96199999999999	1.82457599999999E-4
12.958838	6.68026662744935E-5	8.08300000000001	1.20452626800001E-4	13.125	1.76783181011905E-4	7.987	-4.03222857142859E-5
12.983512	1.19602108752623E-4	8.108	6.82490160000001E-5	13.15	2.45045518142857E-4	8.01199999999999	1.21263999999986E-5
13.008186	2.00745327172987E-4	8.133	1.07460698400001E-4	13.175	2.61783960559524E-4	8.037	1.0347257142857E-4
13.032861	2.16553802647792E-4	8.15800000000001	1.723646628E-4	13.2	2.52800631285714E-4	8.062	-1.54346400000001E-4
13.057535	2.17796884221506E-4	8.183	-1.015544772E-4	13.225	1.97447171035714E-4	8.08699999999999	-2.957032E-4
13.082209	1.62294792874909E-4	8.20800000000001	4.69772424000003E-5	13.25	1.54038803940476E-4	8.112	2.84789142857142E-4
13.106884	1.43285288772156E-4	8.23300000000001	-3.55853124000006E-5	13.275	9.11980106190476E-5	8.137	2.53170171428572E-4
13.131558	1.49997562219948E-4	8.258	-1.09539817199999E-4	13.3	3.88870105119048E-5	8.162	2.01577257142857E-4
13.156232	1.2581799763387E-4	8.28300000000001	-3.33892706399999E-4	13.325	3.20664577619048E-5	8.187	2.37684571428571E-4
13.180907	8.15226763274805E-5	8.30799999999999	-2.574752004E-4	13.35	1.06685467035714E-4	8.21199999999998	6.24698285714284E-5
13.205581	4.91029670384415E-5	8.33300000000001	-3.87020858399999E-4	13.375	1.62113738285714E-4	8.237	-2.66165714285719E-5
13.230255	3.05789331406753E-5	8.35800000000001	-6.038558064E-4	13.4	1.93738619904762E-4	8.262	-2.80669257142858E-4
13.25493	7.64611947522077E-6	8.383	-5.63980388399999E-4	13.425	2.48981636357143E-4	8.287	-3.94849371428571E-4
13.279604	1.24506509367273E-5	8.40800000000001	-4.75501356E-4	13.45	2.44196221107143E-4	8.312	-4.90490742857143E-4
13.304278	1.84502851165714E-5	8.43300000000002	-3.38886107999999E-4	13.475	1.29795859338095E-4	8.33700000000001	-3.40371200000001E-4
13.328953	3.20730822225974E-5	8.45799999999999	-7.15574375999998E-5	13.5	9.72752840714286E-6	8.36199999999998	-3.97852000000001E-4
13.353627	7.7839651977226E-5	8.48300000000001	-1.27604267999987E-5	13.525	-5.95785611142857E-5	8.387	-6.17265257142859E-4
13.378301	1.83043355433756E-4	8.50799999999999	1.76944878E-4	13.55	-5.84184245595238E-5	8.41199999999998	-6.224504E-4
13.402976	2.00196242462213E-4	8.53300000000001	1.776452436E-4	13.575	3.65325829523809E-5	8.437	-1.88623314285715E-4
13.42765	1.70261742138234E-4	8.55800000000002	3.463937928E-4	13.6	1.650467555E-4	8.46200000000001	8.07545142857136E-5
13.452324	1.43277465630545E-4	8.58299999999999	5.360697936E-4	13.625	2.08393882714286E-4	8.48699999999998	2.59527542857143E-4
13.476999	1.24644692112623E-4	8.608	3.239762328E-4	13.65	2.18144147309524E-4	8.51199999999999	3.24347771428571E-4
13.501673	8.35326014836363E-5	8.63300000000002	3.513153996E-4	13.675	2.16077582547619E-4	8.53700000000001	5.55544228571428E-4
13.526347	1.47604282931532E-4	8.658	4.974471216E-4	13.7	2.10190263642857E-4	8.56199999999999	2.74609028571428E-4
13.551022	2.01775572596571E-4	8.68300000000002	3.524450688E-4	13.725	2.13194785833333E-4	8.58700000000001	3.78981942857143E-4
13.575696	2.63770185387429E-4	8.70799999999999	3.166062768E-4	13.75	1.58299760666667E-4	8.61199999999998	4.00310857142856E-4
13.60037	2.3780649278026E-4	8.733	1.698064236E-4	13.775	7.31149431309524E-5	8.63699999999999	2.92803085714285E-4
13.625045	1.86360834938182E-4	8.758	4.5553068000004E-6	13.8	4.42099848142857E-5	8.662	1.434888E-4
13.649719	1.36752695276883E-4	8.783	1.739324268E-4	13.825	4.80819007166667E-5	8.68699999999999	3.12934514285714E-4
13.674393	9.74496420498701E-5	8.808	3.79442843999994E-5	13.85	6.35104677428571E-5	8.71199999999999	5.06439885714286E-4
13.699067	4.22338220758441E-5	8.83300000000002	1.097537364E-4	13.875	1.10384002011905E-4	8.73700000000001	3.96075085714285E-4
13.723742	7.29327807366234E-5	8.858	4.88497679999997E-5	13.9	1.07570816833333E-4	8.76199999999999	1.12187771428571E-4
13.748416	1.0795153852987E-4	8.883	-1.12263623999992E-5	13.925	1.07002591928571E-4	8.787	-8.27097142857154E-5
13.77309	9.8566451198961E-5	8.908	2.032789176E-4	13.95	8.50386863333333E-5	8.81199999999999	1.04748799999999E-4
13.797765	1.20943699076883E-4	8.933	-1.965697668E-4	13.975	2.99583905238095E-5	8.83699999999999	-2.90828571428571E-5
13.822439	1.93332905344831E-4	8.95800000000001	-3.30827508E-5	14	7.1873635952381E-6	8.862	-1.66529257142858E-4
13.847113	2.37432509133195E-4	8.983	-2.32190243999991E-5	14.025	-5.05722171428571E-6	8.88699999999999	-7.41356571428571E-5
13.871788	2.2405066067626E-4	9.008	-1.11026995200001E-4	14.05	-2.52604280238095E-5	8.912	-6.97394285714345E-6
13.896462	1.67815124072416E-4	9.03300000000001	-1.59897276000006E-5	14.075	1.22656044761905E-5	8.937	-5.4842171428572E-5
13.921136	1.28360799405818E-4	9.058	-7.03808819999989E-5	14.1	8.62995710238095E-5	8.96199999999999	5.37234285714278E-5
13.945811	1.33425169079688E-4	9.08300000000001	-2.73157235999994E-5	14.125	1.39944444095238E-4	8.987	-7.61131428571444E-6
13.970485	9.40911008244156E-5	9.108	1.07405020800001E-4	14.15	2.07913813119048E-4	9.01199999999999	-2.14574285714286E-4
13.995159	8.28126228155844E-5	9.133	-1.23960315599999E-4	14.175	2.17322587690476E-4	9.037	4.74685714285601E-6
14.019834	8.40028840737662E-5	9.15800000000001	-1.49406444E-4	14.2	1.81074203619048E-4	9.062	5.64571428570653E-7
14.044508	5.02509778036364E-5	9.183	-1.617785928E-4	14.225	1.52271859928571E-4	9.08699999999999	5.44113142857136E-5
14.069182	5.49054876623376E-6	9.20800000000001	2.92234140000006E-5	14.25	9.41611510714286E-5	9.112	-1.53092457142858E-4
14.093857	7.95743349836883E-5	9.23300000000001	-1.35283381199999E-4	14.275	4.22109839642857E-5	9.137	-2.05845714285729E-5
14.118531	5.52184207427532E-5	9.258	3.66402564000007E-5	14.3	4.24839451142857E-5	9.162	-7.18476571428565E-5
14.143205	-6.00750794929869E-6	9.28300000000001	-6.95413223999998E-5	14.325	3.49162107119048E-5	9.187	-3.22920000000002E-5
14.16788	-1.51816980127792E-5	9.308	-1.850869944E-4	14.35	4.78918659476191E-5	9.21199999999999	2.93797028571428E-4
14.192554	6.43025806946494E-5	9.33300000000001	-7.08380243999997E-5	14.375	1.0573119587381E-4	9.237	1.41139885714285E-4
14.217228	1.51021988073974E-4	9.35800000000001	-2.74754304000005E-5	14.4	1.24151659395238E-4	9.262	6.98256000000005E-5
14.241903	2.27149345871688E-4	9.383	-1.062035568E-4	14.425	8.16980539571428E-5	9.287	1.15233485714286E-4
14.266577	2.33211617642182E-4	9.40800000000001	4.17992255999998E-5	14.45	4.86286008214286E-5	9.312	-1.1539542857143E-4
14.291251	1.49535730466805E-4	9.43300000000002	-1.03765463999991E-5	14.475	3.28105171428571E-5	9.33700000000001	1.36782285714285E-4
14.315926	2.00594223123117E-5	9.45800000000001	1.117229652E-4	14.5	3.41919991547619E-5	9.362	-3.15818285714289E-5
14.3406	-6.455330124E-5	9.48300000000001	8.15750099999998E-5	14.525	2.03709387619048E-5	9.387	-1.63645485714286E-4
14.365274	-2.80222038638961E-5	9.50799999999999	-1.504511316E-4	14.55	7.54179891666667E-6	9.41199999999998	6.21162285714277E-5
14.389948	2.57067084311688E-5	9.53300000000001	-1.375222068E-4	14.575	1.21588167380952E-5	9.437	-1.93202285714293E-5
14.414623	5.36309196467532E-5	9.55800000000002	-8.41977179999994E-5	14.6	2.66744405714286E-5	9.46200000000001	6.81021714285706E-5
14.439297	1.34242216831169E-5	9.58299999999999	-1.118562984E-4	14.625	6.91588574285714E-5	9.48699999999998	-7.41222857142862E-5
14.463971	1.77981075335065E-5	9.60800000000001	2.709609012E-4	14.65	1.1210979227381E-4	9.512	-8.04009142857154E-5
14.488646	-6.05910706472727E-5	9.63300000000002	2.62549187999999E-5	14.675	1.57471635461905E-4	9.53700000000001	-5.59950857142864E-5
14.51332	4.44796409781818E-4	9.658	-5.88600143999997E-5	14.7	1.3982033835E-4	9.56199999999999	1.27890285714276E-5
		9.68300000000002	1.117390824E-4	14.725	1.17793909053333E-4	9.58700000000001	1.22911657142856E-4
		9.70799999999999	1.59210097200001E-4	14.75	9.20788366666667E-6	9.61199999999998	-1.13327314285715E-4
		9.733	9.76321368000005E-5			9.63699999999999	-9.13179428571425E-5
		9.75800000000002	-1.01608689599999E-4			9.66200000000001	7.88958857142852E-5
		9.783	-1.834913916E-4			9.68699999999999	-1.81701371428572E-4
		9.808	-2.38628332799999E-4			9.71199999999999	-1.73571542857143E-4
		9.83300000000002	-2.99970396E-5			9.73700000000001	9.19389714285703E-5
		9.858	7.42827096000001E-5			9.76199999999999	9.95948571428559E-5
		9.883	4.02549047999994E-5			9.787	2.51754285714273E-5
		9.908	1.624555152E-4			9.81199999999999	8.46351999999992E-5
		9.933	9.93625379999996E-5			9.83699999999999	-1.43624000000008E-5
		9.95800000000001	9.34314084000003E-5			9.862	1.875536E-4
		9.983	-6.27442596E-5			9.88699999999999	1.73688914285714E-4
		10.008	-9.71193167999997E-5			9.912	-3.07171428571434E-5
		10.033	-1.54915596E-4			9.937	8.14884571428567E-5
		10.058	-1.541199924E-4			9.96199999999999	-6.06617142857149E-5
		10.083	4.41025200000431E-7			9.987	-3.60672000000015E-5
		10.108	-8.19676836000002E-5			10.012	6.25530285714285E-5
		10.133	-2.13582204E-5			10.037	7.42663999999994E-5
		10.158	-3.03574787999997E-5			10.062	1.94924228571428E-4
		10.183	3.12014340000003E-5			10.087	-9.92457142857177E-6
		10.208	1.373053572E-4			10.112	5.34559999999995E-5
		10.233	9.56746296000002E-5			10.137	5.81300571428565E-5
		10.258	-1.73523636000001E-5			10.162	-1.72117028571429E-4
		10.283	2.37772656000001E-5			10.187	1.21058971428571E-4
		10.308	7.4681244E-5			10.212	1.35156914285714E-4
		10.333	6.14636748000005E-5			10.237	1.95194628571428E-4
		10.358	1.16893655999995E-5			10.262	1.57392114285714E-4
		10.383	3.10080275999991E-5			10.287	7.24404571428576E-5
		10.408	-1.59838667999999E-5			10.312	2.35194514285714E-4
		10.433	1.10527362000001E-4			10.337	9.95101714285709E-5
		10.458	-1.507485672E-4			10.362	4.43143999999995E-5
		10.483	-1.16832117599999E-4			10.387	8.62754285714278E-5
		10.508	-1.01746418399999E-4			10.412	1.89024457142856E-4
		10.533	-2.247147936E-4			10.437	-9.44825142857145E-5
		10.558	-3.05705188799999E-4			10.462	1.13924571428568E-5
		10.583	-2.659733604E-4			10.487	-1.58390514285714E-4
		10.608	-1.843968852E-4			10.512	-8.96688000000005E-5
		10.633	-3.29360842800001E-4			10.537	-1.26458057142858E-4
		10.658	-1.36055541599999E-4			10.562	-2.24475085714286E-4
		10.683	-9.75105251999997E-5			10.587	-3.58416685714286E-4
		10.708	-1.17664351200001E-4			10.612	-2.74680342857144E-4
		10.733	1.02142022400001E-4			10.637	-1.69104000000011E-5
		10.758	-8.11266587999994E-5			10.662	9.8418171428571E-5
		10.783	4.56864011999999E-5			10.687	4.56931428571421E-5
		10.808	5.01669828000002E-5			10.712	-9.58003428571427E-5
		10.833	4.65406128000001E-5			10.737	-1.90290285714279E-5
		10.858	2.44717704000006E-5			10.762	1.32738171428571E-4
		10.883	1.72336824000003E-5			10.787	1.82049028571428E-4
		10.908	6.86753892000006E-5			10.812	1.51045142857141E-4
		10.933	1.28457014400001E-4			10.837	2.00182171428571E-4
		10.958	-9.96775559999952E-6			10.862	-5.94285714286051E-7
		10.983	3.76307316000005E-5			10.887	1.76930742857141E-4
		11.008	7.59457116000004E-5			10.912	1.90848914285714E-4
		11.033	-5.38754039999952E-6			10.937	4.8581371428571E-5
		11.058	9.29024712000003E-5			10.962	1.61947314285713E-4
