#time (ps)	MgCl2 / 4M	time (ps)	MgCl2 / 3M	time (ps)	MgCl2 / 2M	time (ps)	MgCl2 / 1M
9.875	-2.58715255142857E-4	4.9676	-3.28940737864078E-4	4.854	-4.0265436898764E-4	4.796	1.75127400000001E-5
9.9	-2.21024903028571E-4	4.99260000000001	-3.74655145631068E-4	4.87900000000001	-4.633250576724E-4	4.821	-5.01855599999948E-6
9.925	-1.65809478942857E-4	5.0176	-3.01711106796117E-4	4.904	-2.3595981634764E-4	4.84599999999999	1.4408856E-4
9.95	-1.13740335828571E-4	5.04260000000001	-3.20578601941748E-4	4.929	-3.4507978647912E-4	4.871	-6.84291839999995E-5
9.975	-1.18684652542857E-4	5.06760000000001	-3.75621902912621E-4	4.95400000000001	-1.3604481746856E-4	4.89600000000001	-2.29740299999999E-4
10	-1.32475478514286E-4	5.0926	-2.76185359223301E-4	4.979	-9.124443075132E-5	4.921	-1.34143656E-4
10.025	-1.45957246714286E-4	5.11760000000001	-2.90032427184466E-4	5.00400000000001	-1.1256049667016E-4	4.946	-1.54960968E-4
10.05	-2.13882421142857E-4	5.14260000000002	-2.69347805825243E-4	5.02900000000001	-3.0613454592336E-4	4.97100000000001	-1.7851062E-4
10.075	-2.89662919428571E-4	5.16760000000001	-3.21466718446602E-4	5.054	-2.4142396572756E-4	4.996	-9.38935080000001E-5
10.1	-2.98869644E-4	5.19260000000001	-2.15749398058252E-4	5.07900000000001	-1.7375578291764E-4	5.02100000000001	-1.06372776E-4
10.125	-2.43644184857143E-4	5.21759999999999	-3.19413669902913E-4	5.10399999999999	-2.605582941192E-4	5.04599999999998	2.84868480000004E-5
10.15	-1.62385312571429E-4	5.24260000000001	-4.20086446601942E-4	5.12900000000001	-1.7505501987204E-4	5.071	9.90829200000032E-6
10.175	-1.25906286914286E-4	5.26760000000002	-3.24084932038835E-4	5.15400000000001	-1.5366786362928E-4	5.09600000000001	8.27214240000005E-5
10.2	-9.49599090285714E-5	5.29260000000001	-3.08452194174757E-4	5.179	-3.3904691450784E-4	5.121	-9.52725599999999E-5
10.225	-1.07685947628571E-4	5.31760000000001	-3.40875262135922E-4	5.20400000000001	-2.0769773550372E-4	5.14600000000001	-2.4440544E-4
10.25	-1.80833677828571E-4	5.34260000000002	-4.57406213592233E-4	5.22900000000001	-3.3788250402984E-4	5.17100000000001	3.63258840000002E-5
10.275	-1.588524422E-4	5.3676	-3.42175456310679E-4	5.25399999999999	-2.7094728697344E-4	5.19599999999999	1.74490080000007E-5
10.3	-8.63246326857143E-5	5.39260000000002	-4.27967300970874E-4	5.27900000000001	-2.7820340279424E-4	5.22100000000001	-1.75569456E-4
10.325	-5.0781961E-5	5.41759999999999	-3.44895378640777E-4	5.30399999999999	-2.1162118596696E-4	5.24599999999999	-1.52568984E-4
10.35	-5.29071422857143E-5	5.44260000000001	-3.99175339805825E-4	5.32900000000001	-2.375581229406E-4	5.27100000000001	-5.72123519999999E-5
10.375	-4.40024328571429E-5	5.46760000000002	-4.33631533980582E-4	5.35400000000001	-5.1805480152888E-4	5.29600000000001	-7.34952000000105E-7
10.4	-6.50160677142857E-5	5.4926	-3.71385786407767E-4	5.37899999999999	-2.36191472748E-4	5.32099999999999	-6.96455159999997E-5
10.425	-1.13816146857143E-4	5.5176	-2.87468737864078E-4	5.404	-1.8565238091708E-4	5.34599999999999	4.92553440000005E-5
10.45	-1.68835773142857E-4	5.54260000000002	-2.84870446601942E-4	5.42900000000002	-2.8207169697168E-4	5.37100000000001	2.80568604E-4
10.475	-2.16996053142857E-4	5.5676	-1.53681902912621E-4	5.45399999999999	-3.3604641256032E-4	5.39599999999999	1.99304880000007E-5
10.5	-2.51634341714286E-4	5.59260000000002	-3.06496660194175E-4	5.47900000000001	-1.9689813474408E-4	5.42100000000001	4.79481600000022E-6
10.525	-2.94003849142857E-4	5.6176	-4.00111689320388E-4	5.50399999999999	-1.1584781130384E-4	5.44599999999999	-3.80005440000003E-5
10.55	-2.81971292E-4	5.6426	-3.76306601941748E-4	5.529	-2.4633287516376E-4	5.47099999999999	-2.96665679999999E-5
10.575	-2.79565937714286E-4	5.66760000000001	-4.09785553398058E-4	5.554	-1.9516622736996E-4	5.496	-8.82091559999994E-5
10.6	-2.66949893428571E-4	5.6926	-2.59837514563106E-4	5.57899999999999	-2.0523163668084E-4	5.52099999999999	-5.51241119999999E-5
10.625	-2.87755903714286E-4	5.7176	-2.76650912621359E-4	5.604	-8.90112140240402E-5	5.546	-6.89105640000002E-5
10.65	-2.85117072285714E-4	5.74260000000002	-3.25006601941747E-4	5.62900000000002	-1.1769861111624E-4	5.57100000000002	-1.718052E-4
10.675	-2.42507706714286E-4	5.7676	-4.02567378640777E-4	5.654	-1.9505959188408E-4	5.59599999999999	2.60270639999996E-5
10.7	-1.86583114428571E-4	5.79260000000001	-4.16384038834951E-4	5.679	-2.1479941372428E-4	5.621	-1.1447352E-5
10.725	-1.10846230828571E-4	5.8176	-3.38045242718447E-4	5.70399999999999	-2.2580002850328E-4	5.64599999999999	-2.68067639999997E-5
10.75	-2.44825193428571E-5	5.8426	-2.53400504854369E-4	5.729	-2.5437956441436E-4	5.671	-5.04133679999996E-5
10.775	3.56948689428571E-5	5.86760000000001	-2.98461669902912E-4	5.75400000000001	-2.5121114221896E-4	5.696	-1.43285808E-4
10.8	4.45618838857143E-5	5.8926	-2.83528310679612E-4	5.779	-2.9638659167964E-4	5.72099999999999	-2.1175974E-4
10.825	4.32586954285714E-5	5.91760000000001	-3.25940854368932E-4	5.804	-4.1995505730024E-4	5.746	-7.17730799999995E-6
10.85	6.56879212285714E-5	5.94260000000001	-3.64188582524271E-4	5.82900000000001	-3.4181208296928E-4	5.77100000000001	-4.2849599999969E-7
10.875	8.37891952857143E-5	5.9676	-3.53333009708738E-4	5.854	-1.7718405250392E-4	5.796	2.50982040000004E-5
10.9	3.7235229E-5	5.99260000000001	-2.66626834951456E-4	5.87900000000001	-1.5675293854836E-4	5.821	-2.4359184E-4
10.925	-2.79493390571429E-5	6.0176	-3.53890834951456E-4	5.904	-1.8860140366452E-4	5.84599999999999	-3.53427839999996E-5
10.95	-3.72614549714285E-5	6.04260000000001	-2.36974019417476E-4	5.929	-1.8058413109968E-4	5.871	-3.68899799999997E-5
10.975	-5.18465757142857E-5	6.06760000000001	-2.05805009708738E-4	5.95400000000001	-2.3406979428756E-4	5.89600000000001	4.62490920000003E-5
11	-7.88108207428571E-5	6.0926	-3.07239029126213E-4	5.979	-1.7855683117272E-4	5.921	5.09259360000003E-5
11.025	-9.17195800857143E-5	6.11760000000001	-1.90103067961165E-4	6.00400000000001	-1.5566819826096E-4	5.946	1.09863120000004E-5
11.05	-1.19825086171429E-4	6.14260000000002	-1.22433203883495E-4	6.02900000000001	-2.4514762786668E-4	5.97100000000001	-1.32681888E-4
11.075	-1.57206735428571E-4	6.16760000000001	-1.56675495145631E-4	6.054	-1.8682169417604E-4	5.996	-5.03428560000002E-5
11.1	-1.452258492E-4	6.19260000000001	-1.92724427184466E-4	6.07900000000001	-2.5938898086024E-4	6.02100000000001	4.24902599999999E-5
11.125	-1.37088164885714E-4	6.2176	-3.2338240776699E-4	6.104	-1.4695350510456E-4	6.046	-7.18679999999848E-7
11.15	-1.26937461771429E-4	6.24260000000001	-1.58157087378641E-4	6.12900000000001	-1.3427859062772E-4	6.071	-1.465836E-6
11.175	-1.53317015E-4	6.26760000000002	-1.38073281553398E-4	6.15400000000001	-1.8182698607304E-4	6.09600000000001	5.693844E-5
11.2	-1.74019164E-4	6.29260000000001	-2.93641514563107E-4	6.179	-1.87868437911E-4	6.121	2.65396320000003E-5
11.225	-1.36654697E-4	6.31760000000001	-2.06204504854369E-4	6.20400000000001	-2.915561267388E-4	6.14600000000001	2.54033039999998E-5
11.25	-1.21726262914286E-4	6.34260000000002	-2.76471611650485E-4	6.22900000000001	-2.6611927342308E-4	6.17100000000001	-1.35117264E-4
11.275	-1.62759658028571E-4	6.36760000000001	-2.96056310679611E-4	6.25400000000001	-2.9237856824484E-4	6.196	-2.19585216E-4
11.3	-1.42985053057143E-4	6.39260000000002	-2.30637669902913E-4	6.27900000000001	-3.3081024249504E-4	6.22100000000001	-1.15257288E-4
11.325	-1.23026971285714E-4	6.41759999999999	-2.38861398058252E-4	6.30399999999999	-2.6752269447288E-4	6.24599999999999	9.04357080000001E-5
11.35	-1.28998399114286E-4	6.44260000000001	-3.04834718446602E-4	6.32900000000001	-2.0094292903608E-4	6.27100000000001	-1.70786844E-4
11.375	-9.14925126285714E-5	6.46760000000002	-3.45388194174757E-4	6.35400000000001	-2.4043973244984E-4	6.29600000000001	-1.6089618E-4
11.4	-7.09362677428571E-5	6.4926	-2.87230718446602E-4	6.37899999999999	-2.7547255379952E-4	6.32099999999999	-1.39880891999999E-4
11.425	-2.26089118857143E-5	6.51760000000002	-1.29477320388349E-4	6.40400000000001	-2.534186193462E-4	6.34600000000001	-7.50952799999974E-6
11.45	-3.51414752E-5	6.54260000000002	-7.76383689320389E-5	6.42900000000002	-1.3065666119352E-4	6.37100000000001	6.83003640000002E-5
11.475	-6.54191208571428E-5	6.5676	-5.47549514563111E-6	6.45399999999999	-1.431673325082E-4	6.39599999999999	6.35502960000006E-5
11.5	-5.84401097142857E-5	6.59260000000002	-1.4653922330097E-4	6.47900000000001	-1.209332208546E-4	6.42100000000001	2.35526352E-4
11.525	-4.72660971857143E-5	6.6176	-1.29832776699029E-4	6.50399999999999	4.90032956952E-5	6.44599999999999	1.54897236E-4
11.55	-7.20331283542857E-5	6.6426	-9.45880776699029E-5	6.529	3.82220803641598E-5	6.47099999999999	1.23604824E-4
11.575	-5.05807635057143E-5	6.66760000000002	-1.77507961165048E-4	6.55400000000002	9.84502930672801E-5	6.49600000000001	4.25268720000007E-5
11.6	-3.82348014971429E-5	6.6926	-2.81457436893204E-4	6.57899999999999	5.714558917452E-5	6.52099999999999	-1.08018959999998E-5
11.625	-4.72977203285714E-5	6.7176	-8.1485475728155E-5	6.604	-4.76427739787993E-6	6.546	1.69205748E-4
11.65	-5.79841128571429E-5	6.7426	-1.68643572815534E-4	6.62899999999999	1.55675552432402E-5	6.57099999999999	3.34118400000027E-6
11.675	-7.28672097142857E-5	6.7676	-3.61560932038835E-4	6.654	-5.967787554036E-5	6.59599999999999	-2.06071319999999E-4
11.7	-1.12680093428571E-4	6.79260000000001	-2.09990796116505E-4	6.679	-1.8017229749904E-4	6.621	-1.34934204E-4
11.725	-1.73484804857143E-4	6.8176	-3.51326097087378E-4	6.70399999999999	-1.9482303270276E-4	6.64599999999999	-7.98290759999998E-5
11.75	-2.37603146857143E-4	6.8426	-3.00557708737864E-4	6.729	-2.6054113438584E-4	6.671	-1.54762992E-4
11.775	-1.67516006857143E-4	6.86760000000001	-3.20218951456311E-4	6.75400000000001	-1.3496865704784E-4	6.696	-7.99334879999995E-5
11.8	-5.9378382E-5	6.8926	-3.46012077669903E-4	6.779	-2.09072965563E-4	6.72099999999999	-3.113376E-4
11.825	-4.50572142857143E-5	6.91760000000001	-3.66730252427184E-4	6.804	-2.8107275535108E-4	6.746	-2.26828968E-4
11.85	-1.10394847428571E-4	6.94260000000001	-2.77676388349514E-4	6.82900000000001	-1.9550697064668E-4	6.77100000000001	-1.74080568E-4
11.875	-1.28485721142857E-4	6.9676	-2.13033669902912E-4	6.854	-2.5561138813056E-4	6.796	-7.65109440000003E-5
11.9	-1.49290452228571E-4	6.99260000000001	-1.89779067961165E-4	6.87900000000001	-1.064148607368E-4	6.821	6.56737920000002E-5
11.925	-1.93986284114286E-4	7.0176	-2.3556372815534E-4	6.904	-2.55398117158801E-5	6.84599999999999	-2.65789560000002E-5
11.95	-1.71769860228571E-4	7.04260000000001	-3.36691572815534E-4	6.929	-1.2743798549328E-4	6.871	-4.47602039999995E-5
11.975	-1.52229294714286E-4	7.06760000000001	-2.28224970873786E-4	6.95400000000001	-2.5350319231776E-4	6.89600000000001	-1.30001076E-4
12	-1.64385720971429E-4	7.0926	-2.10710097087378E-4	6.979	-2.0192471092332E-4	6.921	-3.99694559999995E-5
12.025	-1.41362289342857E-4	7.11760000000001	-3.51073398058252E-4	7.00400000000001	-1.9357037216748E-4	6.946	3.83192040000001E-5
12.05	-3.30673885428571E-5	7.1426	-1.70627417475728E-4	7.029	-1.969140687822E-4	6.97099999999999	-1.59114396E-4
12.075	4.32043824628571E-5	7.16760000000001	-3.26309941747573E-4	7.054	-1.5502961104092E-4	6.996	-1.48218936E-4
12.1	2.19527682457143E-5	7.19260000000001	-2.51365281553398E-4	7.07900000000001	-6.78042349815601E-5	7.02100000000001	-1.27427388E-4
12.125	-4.39062246514286E-5	7.2176	-1.18788466019417E-4	7.104	-5.97170977880401E-5	7.046	1.35750516000001E-4
12.15	-8.25636218E-5	7.24260000000001	-2.43954174757282E-4	7.12900000000001	-1.4288664829824E-4	7.071	-2.79105480000003E-5
12.175	-9.43551123428571E-5	7.26760000000002	-2.65393747572816E-4	7.15400000000001	-1.2316153480092E-4	7.09600000000001	8.65778880000006E-5
12.2	-1.08314163942857E-4	7.29260000000001	-2.26436155339806E-4	7.179	-1.6210677535668E-4	7.121	-4.17837839999995E-5
12.225	-1.01876328514286E-4	7.31760000000001	-1.59242330097087E-4	7.20400000000001	-1.7904098079252E-4	7.14600000000001	-7.13120400000011E-6
12.25	-8.52834085E-5	7.34259999999999	-2.08961126213592E-4	7.22899999999999	-1.5569148647052E-4	7.17099999999998	-2.68786319999995E-5
12.275	-4.83335292228571E-5	7.36760000000001	-2.49662446601942E-4	7.25400000000001	-1.3990820886504E-4	7.196	1.93257120000003E-5
12.3	-4.17693760542857E-5	7.39260000000002	-2.56610097087379E-4	7.27900000000001	-1.57930831674E-4	7.22100000000001	-1.88728079999993E-5
12.325	-1.42130256514286E-5	7.41759999999999	-1.69275844660194E-4	7.30399999999999	-9.35769287930402E-5	7.24599999999999	-1.080054E-5
12.35	5.91991391571428E-5	7.44260000000001	-1.18836699029126E-4	7.32900000000001	-2.6610701647068E-4	7.27100000000001	3.31718280000002E-5
12.375	6.61531318E-5	7.46760000000002	-1.86483495145631E-4	7.35400000000001	-2.9549551124016E-4	7.29600000000001	1.88104320000004E-5
12.4	5.01536572142857E-5	7.4926	-2.04776388349515E-4	7.37899999999999	-1.8747989251992E-4	7.32099999999999	-5.63078999999996E-5
12.425	9.09993010228571E-5	7.51760000000002	-2.0535308737864E-4	7.40400000000001	-2.1195580076748E-4	7.34600000000001	-5.7464568E-5
12.45	9.30038466542857E-5	7.54259999999999	-1.79762330097087E-4	7.42899999999999	-2.8159367582808E-4	7.37099999999999	-1.01030136E-4
12.475	7.01580905942857E-5	7.5676	-1.73168038834952E-4	7.45399999999999	1.37768144976E-5	7.39599999999999	-1.32969359999997E-5
12.5	8.82601799857143E-5	7.59260000000002	-2.34103106796116E-4	7.47900000000001	-7.90610200657201E-5	7.42100000000001	-1.9283676E-5
12.525	1.24015481428571E-4	7.6176	-7.75408543689316E-5	7.50399999999999	-1.334414407788E-4	7.44599999999999	-1.11764232E-4
12.55	1.95468719457143E-4	7.6426	-3.32042330097087E-5	7.529	-1.7974698125076E-4	7.47099999999999	2.17488840000003E-5
12.575	2.44499881771429E-4	7.66760000000002	-1.42610330097087E-4	7.55400000000002	-1.3662334562184E-4	7.49600000000001	9.52467959999999E-5
12.6	2.68028093285714E-4	7.6926	-1.0657922330097E-4	7.57899999999999	-2.4082827784092E-4	7.52099999999999	-1.93365599999957E-6
12.625	2.95515363714286E-4	7.7176	-2.36366912621359E-4	7.604	-6.00357785504403E-5	7.546	8.76518399999981E-6
12.65	2.54996808428571E-4	7.7426	-3.78104854368928E-5	7.62899999999999	-1.4654779998012E-4	7.57099999999999	-1.69645092E-4
12.675	1.47175904057143E-4	7.7676	-4.45547184466018E-5	7.654	-6.95949757272008E-6	7.59599999999999	-3.25439999999996E-5
12.7	6.57015811714286E-5	7.79260000000001	-1.79457203883495E-4	7.679	-6.288674567868E-5	7.621	-4.27655280000003E-5
12.725	-2.71075725142857E-5	7.8176	-6.79781359223301E-5	7.70399999999999	-1.1996737300548E-4	7.64599999999999	5.97589200000003E-5
12.75	-1.24579300885714E-4	7.8426	-1.12809669902912E-4	7.729	-1.6938863077752E-4	7.671	-1.29073572E-4
12.775	-1.91886787085714E-4	7.86760000000001	-2.58800504854369E-4	7.75400000000001	-2.1204282512952E-4	7.696	-1.31319108E-4
12.8	-1.95570200171429E-4	7.8926	-2.25726291262136E-4	7.779	-1.4310849913668E-4	7.72099999999999	-6.07352399999998E-5
12.825	-1.63857764114286E-4	7.91760000000001	-1.19295961165048E-4	7.804	-1.6840807458552E-4	7.746	1.41702000000005E-5
12.85	-1.88629568914286E-4	7.9426	-1.47876116504851E-5	7.82899999999999	-1.0731084395724E-4	7.77099999999999	-1.3319988E-4
12.875	-1.91535048971429E-4	7.9676	-1.25685786407767E-4	7.854	-7.95598780283995E-6	7.796	-1.26460560000001E-5
12.9	-1.16406285142857E-4	7.99260000000001	-2.17941902912621E-4	7.87900000000001	-2.4249644906256E-4	7.821	-2.20851719999997E-5
12.925	-7.48319521428571E-5	8.0176	-1.76617747572815E-4	7.904	-2.881854648288E-4	7.84599999999999	-2.59077359999995E-5
12.95	-6.54994971428571E-5	8.04260000000001	-1.02008621359223E-4	7.929	-1.1546416869372E-4	7.871	2.85573599999998E-6
12.975	-1.88470292857143E-5	8.06760000000001	-1.54097126213592E-4	7.95400000000001	-1.7519229773892E-4	7.89600000000001	5.40772800000046E-6
13	-1.01089714285722E-7	8.0926	-2.89203029126213E-4	7.979	-8.512698580848E-5	7.921	-7.80405120000003E-5
13.025	-9.58047985714287E-6	8.11760000000001	-3.56129475728155E-4	8.004	-1.3003523370684E-4	7.946	-9.70218000000001E-6
13.05	2.24197017142857E-5	8.1426	-3.32333825242718E-4	8.029	5.324787831132E-5	7.97099999999999	-1.48559292E-4
13.075	6.66967166285714E-5	8.16760000000001	-1.58075300970873E-4	8.054	-4.751775306432E-5	7.996	-2.11449216E-4
13.1	1.09843630857143E-4	8.19260000000001	-1.1616081553398E-4	8.07900000000001	-1.3585973748732E-4	8.021	-1.20278555999999E-4
13.125	1.21736691257143E-4	8.2176	-2.43124776699029E-4	8.104	-1.708864303608E-4	8.046	-8.0423004E-5
13.15	9.16177806857143E-5	8.24260000000001	-2.03675417475728E-4	8.129	-2.0853243396216E-4	8.071	-8.73074160000001E-5
13.175	7.57243777142858E-5	8.26760000000002	-1.63108310679612E-4	8.15400000000001	-2.1419146888524E-4	8.09600000000001	-1.25960195999999E-4
13.2	5.8192656E-5	8.29260000000001	-1.18839844660194E-4	8.179	-2.4780370945176E-4	8.121	1.22473919999999E-5
13.225	2.5902338E-5	8.31760000000001	-9.19887378640775E-5	8.20400000000001	-2.4654001765932E-4	8.146	8.22183480000006E-5
13.25	4.25096074285715E-6	8.34259999999999	-1.52100699029126E-4	8.22899999999999	-1.6484865560856E-4	8.17099999999998	1.1009364E-5
13.275	6.25263353714286E-5	8.36760000000001	-1.61748349514561E-5	8.254	-1.9299919818564E-4	8.196	2.2030932E-4
13.3	6.94367950285714E-5	8.39260000000002	-1.55768504854369E-4	8.27900000000001	-1.7349838691724E-4	8.22100000000001	4.66165679999998E-5
13.325	6.28390395714286E-5	8.41760000000001	-2.46582873786407E-4	8.304	-1.5669042809112E-4	8.246	-6.87207240000001E-5
13.35	5.97762047257143E-5	8.44260000000001	-3.10758990291262E-4	8.32900000000001	-3.51946131213603E-5	8.271	6.15203640000005E-5
13.375	7.73824750342857E-5	8.46760000000002	-3.54876466019417E-4	8.35400000000001	-7.877420737956E-5	8.29600000000001	-1.40198196E-4
13.4	5.27332413542857E-5	8.4926	-4.25593398058252E-4	8.37899999999999	4.45920185264401E-5	8.32099999999999	-2.51776655999999E-4
13.425	6.80484237142856E-6	8.51760000000002	-3.93790019417476E-4	8.40400000000001	-1.3850478781524E-4	8.34600000000001	-1.72617443999999E-4
13.45	-3.43315946571428E-5	8.54259999999999	-4.19541203883495E-4	8.42899999999999	-2.0236228412401E-6	8.37099999999998	-3.92864387999999E-4
13.475	2.96857297142857E-6	8.56760000000001	-3.71388932038835E-4	8.45400000000001	-2.1435693774264E-4	8.396	-5.29372908E-4
13.5	-1.26931951428571E-5	8.59260000000002	-4.05772776699029E-4	8.47900000000002	-3.8855397094668E-4	8.42100000000001	-6.52463808E-4
13.525	-5.54306685714286E-6	8.6176	-6.24608038834951E-4	8.50399999999999	-4.3267164541524E-4	8.44599999999999	-6.39744528E-4
13.55	4.69794612E-5	8.6426	-3.91690834951456E-4	8.529	-5.5635410069316E-4	8.47099999999999	-2.96446008E-4
13.575	4.23203076E-5	8.66760000000002	-2.6694454368932E-4	8.55400000000002	-5.5516517631036E-4	8.49600000000001	-3.3353532E-4
13.6	-7.70048777142857E-5	8.6926	-1.21289242718447E-4	8.579	-5.0584197415752E-4	8.52099999999999	-1.86322536E-4
13.625	-1.01630760885714E-4	8.71760000000002	-3.49899029126209E-6	8.60400000000002	-3.1479775987968E-4	8.54600000000001	1.17403836E-4
13.65	-1.07847877257143E-4	8.7426	1.33847650485437E-4	8.62899999999999	-3.3480846036792E-4	8.57099999999999	4.24211039999999E-5
13.675	-7.54323934571428E-5	8.7676	5.68992233009708E-5	8.654	-3.0779536297356E-4	8.59599999999999	3.41943876E-4
13.7	-6.59076866285714E-5	8.79260000000001	-8.22205048543687E-5	8.679	1.63826425778399E-5	8.621	4.34516640000001E-4
13.725	3.37306328571427E-6	8.8176	2.25771378640777E-4	8.704	4.79210067982799E-5	8.64599999999999	6.11630580000001E-4
13.75	2.05082257142857E-5	8.8426	2.44012893203884E-4	8.729	3.2125594809924E-4	8.671	5.16611592E-4
13.775	7.20688985714286E-6	8.86760000000002	1.50116854368932E-4	8.75400000000002	2.854276505388E-4	8.69600000000002	4.76731632E-4
13.8	-2.3886264E-5	8.8926	2.14019300970874E-4	8.779	1.5409072848708E-4	8.72099999999999	6.84484392000001E-4
13.825	2.4208371E-5	8.91760000000001	9.46100970873788E-5	8.804	2.656142869842E-4	8.746	3.99804396E-4
13.85	2.05120122857143E-5	8.9426	6.21503300970872E-5	8.829	1.7244796609656E-4	8.77099999999999	3.4784112E-4
13.875	1.5828892E-5	8.9676	-6.79770873786391E-6	8.854	1.294518027726E-4	8.796	1.88568072E-4
13.9	1.77167282857143E-5	8.99260000000001	-1.49901902912621E-4	8.87900000000001	2.09747097945E-4	8.821	1.89365399999999E-5
13.925	8.18008724285714E-5	9.0176	-2.54345242718444E-5	8.904	1.8570140872668E-4	8.84599999999999	-1.60921943999999E-4
13.95	9.34462268571428E-5	9.04260000000001	-3.67692815533978E-5	8.929	1.2835357983756E-4	8.871	-3.91680600000003E-5
13.975	3.7929949E-5	9.06760000000001	-1.75831339805825E-4	8.95400000000001	-4.64256586054802E-5	8.89600000000001	-1.26905328E-4
14	-1.58214217142857E-5	9.0926	-1.35223339805825E-4	8.979	-8.00403505624799E-5	8.921	-9.44792999999999E-5
14.025	-1.63883291428572E-5	9.11760000000001	-2.79650796116505E-4	9.00400000000001	-1.2226432588524E-4	8.946	5.66726639999999E-5
14.05	-4.01940854285714E-5	9.1426	-1.86891378640776E-4	9.029	-4.91123825715603E-5	8.97099999999999	-1.53457164E-4
14.075	-1.06752972E-5	9.16760000000001	-8.4825087378641E-5	9.054	-1.321544607768E-4	8.996	2.11739400000001E-5
14.1	5.49291746571428E-5	9.19260000000001	-1.45423572815534E-4	9.07900000000001	-1.1108353390596E-4	9.02100000000001	-7.43101559999996E-5
14.125	6.82725342857143E-5	9.2176	-1.99077553398058E-4	9.104	-1.7396782819416E-4	9.046	-1.28156916E-4
14.15	-5.80078774571428E-5	9.24260000000001	-2.59673941747572E-4	9.12900000000001	-1.7311229291664E-4	9.071	-1.72377432E-4
14.175	-1.64851126571429E-4	9.26760000000002	-2.45715728155339E-4	9.15400000000001	-2.211521921532E-4	9.09600000000001	-9.25483559999995E-5
14.2	-1.82620538428571E-4	9.29260000000001	-1.53991223300971E-4	9.179	-9.475482191868E-5	9.121	-9.11299799999998E-5
14.225	-1.13390312571429E-4	9.31760000000001	-1.58987533980583E-4	9.20400000000001	-2.254543824456E-4	9.14600000000001	-2.83295519999997E-5
14.25	-6.72948974285714E-5	9.3426	-2.03559029126213E-4	9.229	-1.9444551856884E-4	9.171	-1.3392534E-4
14.275	2.26200617142857E-5	9.36760000000001	-2.39714912621359E-4	9.25400000000001	-1.3764189836628E-4	9.196	3.24084000000545E-7
14.3	7.32622342857143E-5	9.39260000000002	-1.51497786407767E-4	9.27900000000001	-1.9573862704704E-4	9.22100000000001	1.07149764E-4
14.325	1.83204977142857E-5	9.41760000000001	-8.37733980582519E-5	9.304	-1.2588625531944E-4	9.246	1.59336780000001E-4
14.35	-5.8084968E-5	9.44260000000001	-1.61291184466019E-4	9.32900000000001	-4.232693372292E-5	9.27100000000001	1.00213824E-4
14.375	-6.15616897142857E-5	9.46760000000002	-2.44926174757282E-4	9.35400000000002	-1.70923201218E-4	9.29600000000001	-5.71038719999994E-5
14.4	-6.88709772857143E-5	9.49260000000001	-1.93278058252427E-4	9.37900000000001	1.2166618660812E-4	9.321	-5.49722399999999E-5
14.425	-1.00303196085714E-4	9.51760000000002	-1.48714951456307E-5	9.40400000000001	3.33389105279934E-7	9.34600000000001	3.07947600000006E-5
14.45	-1.01846204942857E-4	9.54259999999999	-1.33337009708738E-4	9.42899999999999	-2.2484643760656E-4	9.37099999999999	7.7808636E-5
14.475	-8.3097763E-5	9.56760000000001	-1.0446640776699E-4	9.45400000000001	-1.614179346318E-4	9.39600000000001	5.36013239999999E-5
14.5	-4.05386476857143E-5	9.59260000000002	-1.27156893203881E-5	9.47900000000002	-9.776880651384E-5	9.42100000000001	-9.33199199999997E-5
14.525	5.59215128571427E-6	9.6176	-8.85914563106796E-5	9.50399999999999	-1.6753660526988E-4	9.44599999999999	6.93648240000004E-5
14.55	2.91712174285714E-5	9.64260000000002	-1.43935689320388E-4	9.52900000000001	-1.2059738035884E-4	9.47100000000001	1.67733132E-4
14.575	6.69550194285714E-5	9.66760000000002	-3.31096543689321E-4	9.55400000000002	-1.0930872719844E-4	9.49600000000001	-7.61936400000015E-6
14.6	4.73355987142857E-5	9.6926	-7.23212038834951E-5	9.579	-1.2723697147392E-4	9.52099999999999	6.31651920000004E-5
14.625	-4.80343048E-6	9.71760000000002	-7.42148737864077E-5	9.60400000000002	-7.21566787787999E-5	9.54600000000001	-1.2157896E-4
14.65	4.0200901E-5	9.7426	-1.7264586407767E-4	9.62899999999999	-2.0533949786196E-4	9.57099999999999	-6.35530079999998E-5
		9.7676	-1.5872854368932E-4	9.654	-2.2873556860308E-4	9.59599999999999	-1.25591364E-4
		9.79260000000002	-1.48505242718446E-4	9.67900000000002	-1.4784703693452E-4	9.62100000000001	-1.62774239999999E-4
		9.8176	-1.8412532038835E-4	9.704	-6.64155222746402E-5	9.64599999999999	-1.81888416E-4
		9.8426	-3.33468349514558E-5	9.729	-1.6655114629692E-4	9.671	5.46467999999989E-6
		9.86760000000002	-1.24926640776699E-4	9.75400000000002	-2.3098471936848E-4	9.69600000000002	-1.49820372E-4
		9.8926	-1.65033436893204E-4	9.779	-6.74303979333602E-5	9.72099999999999	7.03058880000002E-5
		9.91760000000001	-1.33891689320388E-4	9.804	-1.52874838809E-4	9.746	1.15068804E-4
		9.9426	-3.86451262135923E-5	9.829	-1.821137987592E-5	9.77099999999999	8.28244799999986E-6
		9.9676	-4.82906796116506E-5	9.854	-1.2314192367708E-4	9.796	-1.50990599999997E-5
		9.99260000000001	-1.05138524271845E-4	9.87900000000001	-1.123472256984E-4	9.821	-1.34713176E-4
